,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
568,(주)아바텍,149950,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
569,(주)아세아텍,50860,2019/06,,1,32902,  기타 기계 및 장비 제조업,5
570,(주)아센디오,12170,2019/12,,1,105901,  영상ㆍ오디오 기록물 제작 및 배급업,1
571,(주)아셈스,136410,2019/12,,1,32202,  고무 및 플라스틱제품 제조업,5
572,(주)아스타,246720,2019/12,,1,32103,  의료용 물질 및 의약품 제조업,5
573,(주)아스트,67390,2019/12,,1,33103,  기타 운송장비 제조업,5
574,(주)아스플로,159010,2019/12,,1,32901,  기타 기계 및 장비 제조업,5
575,(주)아시아경제,127710,2019/12,,1,106301,  정보서비스업,5
576,(주)아우딘퓨쳐스,227610,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
577,(주)아이디스,143160,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
578,(주)아이디스홀딩스,54800,2019/12,,1,137106,  전문 서비스업,5
579,(주)아이마켓코리아,122900,2019/12,,1,74608,  도매 및 상품 중개업,1
580,(주)아이비김영,339950,2019/12,,1,168505,  교육 서비스업,5
581,(주)아이센스,99190,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
582,(주)아이스크림에듀,289010,2019/12,,1,105801,  출판업,5
583,(주)아이씨디,40910,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
584,(주)아이씨에이치,368600,2019/12,,1,33309,  기타 제품 제조업,5
585,(주)아이앤씨테크놀로지,52860,2019/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
586,(주)아이에스시,95340,2019/12,,1,74605,  도매 및 상품 중개업,5
587,(주)아이에스이커머스,69920,2019/12,,1,74709,  소매업; 자동차 제외,5
